source_path,action,trigger,location,match_excerpt,exclusive_supersonic,recommended_action,reason
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/pressure_p_M0980_eta0928_a0185.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/pressure_p_M0980_eta0928_a0185.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/pressure_p_M0980_eta0950_a0189.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/pressure_p_M0980_eta0950_a0189.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/pressure_p_M0980_eta0972_a0194.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/pressure_p_M0980_eta0972_a0194.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0850_eta0928_a0489.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0850_eta0928_a0489.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0850_eta0950_a0500.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0850_eta0950_a0500.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0850_eta0972_a0512.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0850_eta0972_a0512.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0915_eta0928_a0374.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0915_eta0928_a0374.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0915_eta0950_a0383.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0915_eta0950_a0383.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0915_eta0972_a0392.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0915_eta0972_a0392.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0980_eta0928_a0185.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0980_eta0928_a0185.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0980_eta0950_a0189.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0980_eta0950_a0189.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0980_eta0972_a0194.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_u_M0980_eta0972_a0194.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0850_eta0928_a0489.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0850_eta0928_a0489.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0850_eta0950_a0500.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0850_eta0950_a0500.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0850_eta0972_a0512.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0850_eta0972_a0512.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0915_eta0928_a0374.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0915_eta0928_a0374.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0915_eta0950_a0383.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0915_eta0950_a0383.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0915_eta0972_a0392.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0915_eta0972_a0392.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0980_eta0928_a0185.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0980_eta0928_a0185.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0980_eta0950_a0189.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0980_eta0950_a0189.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0980_eta0972_a0194.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/HM2_NEUTRAL3/velocity_v_M0980_eta0972_a0194.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0100_eta0375_a0373.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0100_eta0375_a0373.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0100_eta0450_a0448.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0100_eta0450_a0448.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0100_eta0525_a0522.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0100_eta0525_a0522.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0400_eta0375_a0344.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0400_eta0375_a0344.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0400_eta0450_a0412.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0400_eta0450_a0412.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0400_eta0525_a0481.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0400_eta0525_a0481.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0700_eta0375_a0268.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0700_eta0375_a0268.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0700_eta0450_a0321.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0700_eta0450_a0321.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0700_eta0525_a0375.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/derivative_q_M0700_eta0525_a0375.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0100_eta0375_a0373.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0100_eta0375_a0373.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0100_eta0450_a0448.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0100_eta0450_a0448.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0100_eta0525_a0522.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0100_eta0525_a0522.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0400_eta0375_a0344.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0400_eta0375_a0344.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0400_eta0450_a0412.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0400_eta0450_a0412.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0400_eta0525_a0481.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0400_eta0525_a0481.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0700_eta0375_a0268.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0700_eta0375_a0268.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0700_eta0450_a0321.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0700_eta0450_a0321.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0700_eta0525_a0375.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/fields_vs_classic_M0700_eta0525_a0375.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0100_eta0375_a0373.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0100_eta0375_a0373.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0100_eta0450_a0448.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0100_eta0450_a0448.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0100_eta0525_a0522.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0100_eta0525_a0522.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0400_eta0375_a0344.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0400_eta0375_a0344.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0400_eta0450_a0412.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0400_eta0450_a0412.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0400_eta0525_a0481.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0400_eta0525_a0481.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0700_eta0375_a0268.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0700_eta0375_a0268.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0700_eta0450_a0321.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0700_eta0450_a0321.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0700_eta0525_a0375.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/pressure_p_M0700_eta0525_a0375.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0100_eta0375_a0373.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0100_eta0375_a0373.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0100_eta0450_a0448.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0100_eta0450_a0448.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0100_eta0525_a0522.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0100_eta0525_a0522.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0400_eta0375_a0344.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0400_eta0375_a0344.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0400_eta0450_a0412.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0400_eta0450_a0412.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0400_eta0525_a0481.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0400_eta0525_a0481.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0700_eta0375_a0268.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0700_eta0375_a0268.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0700_eta0450_a0321.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0700_eta0450_a0321.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0700_eta0525_a0375.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_u_M0700_eta0525_a0375.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0100_eta0375_a0373.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0100_eta0375_a0373.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0100_eta0450_a0448.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0100_eta0450_a0448.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0100_eta0525_a0522.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0100_eta0525_a0522.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0400_eta0375_a0344.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0400_eta0375_a0344.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0400_eta0450_a0412.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0400_eta0450_a0412.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0400_eta0525_a0481.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0400_eta0525_a0481.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0700_eta0375_a0268.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0700_eta0375_a0268.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0700_eta0450_a0321.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0700_eta0450_a0321.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0700_eta0525_a0375.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/MID/velocity_v_M0700_eta0525_a0375.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0100_eta0928_a0923.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0100_eta0928_a0923.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0100_eta0950_a0945.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0100_eta0950_a0945.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0100_eta0972_a0968.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0100_eta0972_a0968.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0250_eta0928_a0898.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0250_eta0928_a0898.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0250_eta0950_a0920.png,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_3456/NEUTRAL3_LOWM/derivative_q_M0250_eta0950_a0920.png,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
