path,classification,active_consumer,manifest_dependency,proposed_action,proposed_destination,reason
code/slurm/pinn_direct/submit_lowM_full_branches.sh,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/pinn_direct/submit_lowM_lowalpha_auto_source_repair.sh,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/pinn_direct/submit_lowM_lowalpha_mach_repair.sh,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/pinn_direct/validate_supersonic_S4M0_missing_array.slurm,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/pinn_direct/validate_supersonic_s4m0_hybrid_M100.slurm,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/pinn_direct/validate_supersonic_s4m0_hybrid_extremes.slurm,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/supersonic_general/assemble_supersonic_atlas_certified_v2.slurm,FINAL_ATLAS,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/supersonic_general/finalize_supersonic_neutral_atlas_plan.slurm,FINAL_ATLAS,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/supersonic_general/finalize_supersonic_neutral_atlas_plan_refined.slurm,FINAL_ATLAS,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/supersonic_general/jz_refine_M18_M19_near_valid_branch.slurm,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/slurm/supersonic_general/jz_scan_smallM_sparse_campaign.slurm,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/__init__.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classic_supersonic_reference/__init__.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classic_supersonic_reference/io/__init__.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classic_supersonic_reference/plotting/__init__.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classic_supersonic_reference/solver/__init__.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classic_supersonic_reference/solver/mstab17_supersonic_solver.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classic_supersonic_reference/validation/__init__.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classic_supersonic_reference/validation/modal_reconstruction.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/__init__.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/__init__.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/adaptive_continuation_sweep_gep.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/audit_local_supersonic_spectrum.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/audit_supersonic_blumen_points.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/audit_supersonic_gep_asymptotic_box.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/build_supersonic_mode_database.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/compare_gep_vs_shooting_supersonic.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/dense_gep_notebook_style.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/merge_supersonic_mode_database_chunks.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/run_supersonic_mode_database_chunk.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/gep/scan_gep_supersonic_local.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/supersonic/__init__.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/supersonic/blumen_reference.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/supersonic/mstab17_supersonic_solver.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/supersonic/reconstruct_blumen_supersonic_shooting.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/supersonic/scan_mstab17_supersonic_local.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/classical_solver/supersonic/shooting_supersonic.py,FINAL_CLASSICAL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/models/__init__.py,FINAL_PINN,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/models/kh_supersonic_global_kappa_q_logamp.py,FINAL_PINN,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/models/kh_supersonic_kappa_q_logamp.py,FINAL_PINN,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/physics/__init__.py,FINAL_PINN,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/physics/kh_supersonic_riccati_residual.py,FINAL_PINN,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/utils/__init__.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
code/src/utils/migrated_paths.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/__init__.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/__init__.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/__init__.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/plot_blumen_supersonic_paper_figure.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/plot_blumen_supersonic_reference.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/plot_classical_convergence.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/plot_mstab17_supersonic_point_checks.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/plot_mstab17_supersonic_point_checks_016ceb7fd6.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/plot_supersonic_blumen_digitized_diagnostic.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/plot_supersonic_ci_shooting_vs_blumen_FIXED.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/classic_supersonic/plot_supersonic_shooting_reference_vs_blumen.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/__init__.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_blumen_positive_pointwise_isolines.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_blumen_positive_scatter_only.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_pointwise_convergence.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_reconstructed_eigenmodes.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_blumen_classical_contours_1x2.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_blumen_classical_overlay.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,HISTORICAL,,yes,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel_before_errorbars.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_error_maps.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_cr_digitized_points.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_curated_reference_curves.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_database_presentation.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_farfield_validation_M140_a018.py,HISTORICAL,,yes,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_final23_reference_diagnostics.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_gep_limit_schematic.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_gep_modes_by_ci.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_gep_top2_overlay.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_gep_vs_blumen_overlay.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
plots/scripts/pinn_supersonic/plot_supersonic_presentation_summary.py,HISTORICAL,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/audit_shooting_M180_complex_stitch.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/audit_supersonic_M150_classic_seeded_gep.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/audit_supersonic_M150_oracle_highN.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/audit_supersonic_gep_nearest_candidates.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_audit_mismatch_M18_a238.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_audit_mismatch_M18_a238_wide.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_merge_gep_supersonic_mode_database_global.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_merge_gep_supersonic_mode_database_global_composite.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_probe_shooting_first_M18_a238.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_param_audit_a021_m180.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_1d_alpha_bidirectional.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_1d_alpha_sweep.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_1d_mach_bidirectional.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_1d_mach_sweep.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_asymptotic_box.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_blumen_audit.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_blumen_guided_sweep.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_branch_beam_search.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_branch_continuation_blumen.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_candidate_modes_near_blumen.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_cluster_family_audit.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_compare_candidates_vs_shooting.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_family_clustering.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_local_highmach_recipes.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_local_mode_families.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_local_spectrum.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_mach_branch_tracking.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_modal_branch_selector.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_modal_branch_selector_calibration.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_mode_database.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_mode_database_global_array.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_mode_database_global_composite_array.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_raw_spectrum_vs_blumen.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_gep_supersonic_shooting_vs_families.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_blumen_ci_visual.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_blumen_cr_uncertainty.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_blumen_cr_visual.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_blumen_eigenconditions.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_blumen_local_reference.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_shooting_ci_map.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_shooting_mach_continuation.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_shooting_mode_structure.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_shooting_multistart.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_shooting_reference_package.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_submit_supersonic_shooting_visual_validation.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_supersonic_neutral_M180_GEP_only.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_supersonic_neutral_all6_GEP_only.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_supersonic_neutral_all6_ci_first_GEP_shooting.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/jz_validate_gep_supersonic_branch_selector.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/merge_supersonic_global_surface.sh,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/run_supersonic_M150_S4M0_pinn_seeded_gep.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/run_supersonic_M150_oracle_seeded_gep.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/hpc/legacy_gep/validate_pinn_M180_offanchor_gep_shooting_pilot.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/legacy_gep/audit_supersonic_gep_nearest_candidates_highN.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/legacy_gep/audit_supersonic_gep_target_impedance_oracle.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/legacy_gep/audit_supersonic_gep_target_robin_oracle.slurm,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/modal_reconstruction/audit_pinn_shooting_M180_at_anchors.slurm,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/modal_reconstruction/benchmark_supersonic_M150_fixed_c_modes.slurm,FINAL_BENCHMARK,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/modal_reconstruction/benchmark_supersonic_M150_full_shooting.slurm,FINAL_BENCHMARK,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/modal_reconstruction/benchmark_supersonic_M150_pinn_powell_modes.slurm,FINAL_BENCHMARK,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/modal_reconstruction/reconstruct_supersonic_powell_best_problem_machs.slurm,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/modal_reconstruction/retry_supersonic_powell_problem_machs.slurm,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/broken_launchers/code/slurm/supersonic_general/benchmark_supersonic_M150_pinn_powell_spectrum.slurm,FINAL_BENCHMARK,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/classical_solver/gep/adaptive_gep_guided_by_shooting.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/classical_solver/gep/compare_sweep_gep_vs_shooting.py,LEGACY_GEP,,no,move after dependency proof,provenance/legacy_gep,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/launch/jz_submit.slurm,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/launch/jz_submit_cpu.slurm,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/missing_dependency/audit_pointwise_supersonic_provenance.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/missing_dependency/test_convergence_configs.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/missing_dependency/test_modal_stage2_fix.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/missing_dependency/test_sweep_dry_run.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/mixed_subsonic_supersonic/prepare_build_pointwise_case_selection.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/scripts/audit_pinn_shooting_at_classical_anchors.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/scripts/filter_sparse_map_on_blumen_ci_isolines.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
