source_path,action,reason
scripts/build_supersonic_neutral_M180_M190_gep_shooting_extension.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/build_supersonic_reference_tables.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/build_supersonic_shooting_reference_package.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/build_supersonic_validated_modal_package.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/check_blumen_supersonic_digitization.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/cluster_supersonic_mode_families.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/compare_supersonic_gep_candidates_vs_shooting.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/densify_supersonic_intermediate_mach_spectral.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/densify_supersonic_modal_front_spectral.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/diagnose_supersonic_candidate_modes_near_blumen.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/diagnose_supersonic_local_mode_families.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/diagnose_supersonic_local_spectrum.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/diagnose_supersonic_mach_branch_tracking.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/diagnose_supersonic_modal_branch_selector.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/diagnose_supersonic_raw_spectrum_vs_blumen.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/merge_supersonic_global_surface.sh,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/merge_supersonic_pointwise_strict_reference.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/merge_supersonic_reference_dense_run.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/plot_blumen_supersonic_paper_figure.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/plot_blumen_supersonic_reference.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/plot_supersonic_blumen_digitized_diagnostic.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/plot_supersonic_cr_digitized_points.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/plot_supersonic_database_presentation.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/plot_supersonic_gep_vs_blumen_overlay.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/plot_supersonic_shooting_reference_vs_blumen.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/prepare_supersonic_modal_surface_branch_guided_inputs.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/reconstruct_supersonic_blumen_ci_visual.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/reconstruct_supersonic_blumen_cr_visual.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/run_supersonic_gep_blumen_guided_sweep.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/run_supersonic_modal_branch_selector_calibration.sh,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/submit_supersonic_branch_guided_fronts.sh,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/submit_supersonic_pointwise_core_band.sh,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/submit_supersonic_pointwise_extended_band.sh,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/track_supersonic_branch_beam_search.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/track_supersonic_branch_continuation.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/track_supersonic_shooting_mach_continuation.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/track_supersonic_shooting_modal_surface.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/track_supersonic_shooting_multistart.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/validate_supersonic_branch_selector.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
